id_zone;longitude;latitude;mean_temp;prec_mean;alopex lagopus;bassariscus astutus;canis latrans;canis lupus;conepatus leuconotus;gulo gulo;herpailurus yaguarondi;leopardus pardalis;lontra canadensis;lynx canadensis;lynx rufus;martes americana;martes pennanti;mephitis mephitis;mustela erminea;mustela frenata;mustela nivalis;mustela vison;nasua narica;panthera onca;procyon lotor;puma concolor;spilogale putorius;spilogale pygmaea;taxidea taxus;urocyon littoralis;ursus americanus;ursus arctos;vulpes velox;vulpes vulpes;
35751;-69.5;18.0641;90;0.802915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35752;-68.5;18.0641;115;0.82918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35753;-67.5;18.0641;1066;0.838443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35754;-66.5;18.0641;1241;0.844235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35755;-65.5;18.0641;972;0.820683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35757;-63.5;18.0641;324;0.76268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36076;-104.5;18.8604;1772;0.819843;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
36077;-103.5;18.8604;2815;0.85029;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
36078;-102.5;18.8604;2278;0.847395;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
36079;-101.5;18.8604;2535;0.868198;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;
36080;-100.5;18.8604;3414;0.861238;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36081;-99.5;18.8604;3631;0.821847;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36082;-98.5;18.8604;4180;0.82095;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36083;-97.5;18.8604;5367;0.87093;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36084;-96.5;18.8604;1295;0.904255;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;
36085;-95.5;18.8604;1506;0.894295;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36088;-92.5;18.8604;27;0.844405;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36089;-91.5;18.8604;227;0.86522;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36090;-90.5;18.8604;229;0.891953;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36091;-89.5;18.8604;260;0.89015;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36092;-88.5;18.8604;226;0.841885;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36107;-73.5;18.8604;764;0.83576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36108;-72.5;18.8604;1973;0.810095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36109;-71.5;18.8604;3011;0.82848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36110;-70.5;18.8604;2685;0.837902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36111;-69.5;18.8604;602;0.81645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36112;-68.5;18.8604;464;0.836073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36384;-156.5;19.6604;965;0.78828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36385;-155.5;19.6604;4181;0.80072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36435;-105.5;19.6604;1278;0.86246;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
36436;-104.5;19.6604;2813;0.86478;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
36437;-103.5;19.6604;3534;0.89193;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
36438;-102.5;19.6604;3355;0.90333;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;
36439;-101.5;19.6604;2504;0.874965;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36440;-100.5;19.6604;2838;0.86002;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;
36441;-99.5;19.6604;1778;0.86336;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36442;-98.5;19.6604;3320;0.851535;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36443;-97.5;19.6604;4007;0.88084;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36444;-96.5;19.6604;2223;0.908435;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36450;-90.5;19.6604;218;0.877225;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36451;-89.5;19.6604;193;0.886095;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36452;-88.5;19.6604;144;0.86146;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36463;-77.5;19.6604;1747;0.822765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36464;-76.5;19.6604;1690;0.79879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36465;-75.5;19.6604;1134;0.74632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36467;-73.5;19.6604;994;0.80654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36468;-72.5;19.6604;1426;0.81679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36469;-71.5;19.6604;1164;0.8509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36470;-70.5;19.6604;1136;0.83164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36745;-155.5;20.4644;1053;0.768703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36795;-105.5;20.4644;2653;0.901337;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
36796;-104.5;20.4644;2225;0.90626;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
36797;-103.5;20.4644;2224;0.920595;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;
36798;-102.5;20.4644;1070;0.92166;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36799;-101.5;20.4644;1073;0.904323;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;
36800;-100.5;20.4644;1603;0.8979;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;
36801;-99.5;20.4644;2498;0.890345;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36802;-98.5;20.4644;2991;0.88995;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36803;-97.5;20.4644;1102;0.941687;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
36810;-90.5;20.4644;132;0.876805;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36811;-89.5;20.4644;126;0.867702;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36812;-88.5;20.4644;34;0.862342;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36813;-87.5;20.4644;36;0.847578;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
36814;-86.5;20.4644;12;0.887345;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;
36823;-77.5;20.4644;943;0.860487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36824;-76.5;20.4644;1287;0.843858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36825;-75.5;20.4644;1081;0.787612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36826;-74.5;20.4644;1073;0.805947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37154;-106.5;21.2725;550;0.92671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37155;-105.5;21.2725;2111;0.90945;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
37156;-104.5;21.2725;2523;0.928545;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;
37157;-103.5;21.2725;2156;0.929365;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;
37158;-102.5;21.2725;1209;0.928685;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
37159;-101.5;21.2725;1107;0.88229;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;
37160;-100.5;21.2725;2605;0.894515;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
37161;-99.5;21.2725;3019;0.939435;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
37162;-98.5;21.2725;1673;0.940095;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;
37163;-97.5;21.2725;1011;0.922925;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
37170;-90.5;21.2725;15;0.9082;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
37171;-89.5;21.2725;29;0.85711;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
37172;-88.5;21.2725;45;0.862635;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;
37173;-87.5;21.2725;38;0.864845;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;
37174;-86.5;21.2725;27;0.85621;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;
37177;-83.5;21.2725;169;0.86388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37182;-78.5;21.2725;269;0.892515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37183;-77.5;21.2725;277;0.87857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37184;-76.5;21.2725;328;0.857195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37187;-73.5;21.2725;27;0.876165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37461;-159.5;22.0849;1529;0.842332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37515;-105.5;22.0849;2443;0.9217;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;
37516;-104.5;22.0849;2772;0.93076;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;
37517;-103.5;22.0849;1944;0.93362;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
37518;-102.5;22.0849;1424;0.915955;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
37519;-101.5;22.0849;1180;0.893143;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
37520;-100.5;22.0849;1732;0.905147;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
37521;-99.5;22.0849;1840;0.9271;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
37522;-98.5;22.0849;173;0.92629;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;
37536;-84.5;22.0849;478;0.87296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37537;-83.5;22.0849;326;0.87331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37539;-81.5;22.0849;51;0.893037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37540;-80.5;22.0849;1048;0.894165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37541;-79.5;22.0849;729;0.896078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37542;-78.5;22.0849;313;0.905425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37547;-73.5;22.0849;19;0.89119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37870;-110.5;22.9019;1697;0.915645;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
37875;-105.5;22.9019;3176;0.92969;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;
37876;-104.5;22.9019;2490;0.94089;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
37877;-103.5;22.9019;1360;0.93131;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
37878;-102.5;22.9019;801;0.89494;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
37879;-101.5;22.9019;1118;0.89079;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
37880;-100.5;22.9019;1484;0.908493;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
37881;-99.5;22.9019;2730;0.923542;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
37882;-98.5;22.9019;1309;0.929005;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;
37896;-84.5;22.9019;408;0.89451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37897;-83.5;22.9019;608;0.87556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37898;-82.5;22.9019;295;0.891837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37899;-81.5;22.9019;293;0.899005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37900;-80.5;22.9019;170;0.902527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37901;-79.5;22.9019;82;0.909205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38230;-110.5;23.7238;2033;0.916285;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38234;-106.5;23.7238;2694;0.930755;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;
38235;-105.5;23.7238;2708;0.93358;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
38236;-104.5;23.7238;1806;0.94367;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
38237;-103.5;23.7238;1344;0.93352;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38238;-102.5;23.7238;912;0.90964;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38239;-101.5;23.7238;1377;0.89699;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
38240;-100.5;23.7238;2346;0.90184;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;
38241;-99.5;23.7238;3265;0.90195;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;0;0;
38242;-98.5;23.7238;989;0.931265;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;
38264;-76.5;23.7238;32;0.91254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38265;-75.5;23.7238;41;0.913985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38588;-112.5;24.5507;428;0.90533;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38589;-111.5;24.5507;764;0.90001;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38590;-110.5;24.5507;896;0.91465;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38592;-108.5;24.5507;100;0.95442;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;
38593;-107.5;24.5507;1521;0.951208;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
38594;-106.5;24.5507;2910;0.933932;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
38595;-105.5;24.5507;2335;0.937775;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
38596;-104.5;24.5507;1527;0.94316;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;
38597;-103.5;24.5507;1246;0.929755;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38598;-102.5;24.5507;1318;0.926713;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
38599;-101.5;24.5507;1560;0.91463;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
38600;-100.5;24.5507;3038;0.8939;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;
38601;-99.5;24.5507;2592;0.921193;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;0;0;
38602;-98.5;24.5507;967;0.932925;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;
38624;-76.5;24.5507;35;0.92452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38948;-112.5;25.3831;257;0.92024;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38949;-111.5;25.3831;1387;0.930912;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38951;-109.5;25.3831;298;0.947165;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
38952;-108.5;25.3831;848;0.952693;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
38953;-107.5;25.3831;2816;0.955052;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
38954;-106.5;25.3831;2684;0.939315;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
38955;-105.5;25.3831;1676;0.951508;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
38956;-104.5;25.3831;1462;0.951972;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
38957;-103.5;25.3831;1831;0.937445;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
38958;-102.5;25.3831;1734;0.937348;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
38959;-101.5;25.3831;2478;0.929435;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;
38960;-100.5;25.3831;3381;0.914397;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;
38961;-99.5;25.3831;547;0.93758;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;0;0;0;
38962;-98.5;25.3831;298;0.936072;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;
38963;-97.5;25.3831;22;0.930517;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
38979;-81.5;25.3831;23;0.89142;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;
38980;-80.5;25.3831;18;0.888925;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;
38983;-77.5;25.3831;20;0.92716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38984;-76.5;25.3831;49;0.92973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39308;-112.5;26.2211;1215;0.93336;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
39309;-111.5;26.2211;1597;0.944885;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;
39311;-109.5;26.2211;668;0.95545;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;
